INICIO: Sun Jan 28 20:32:26 BRST 2018
INDIVIDUALS OF LAST GENERATION: 22
Indi 0: Fitness: -11.987878787878785Genotype: [0.0, 1.1, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 1: Fitness: 0.2606060606060545Genotype: [0.0, 1.5, 1.1, 0.0, 1.4, 1.3, 1.4, 0.0, 0.0, 0.0, 1.9, 1.1, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.4, 0.0, 1.8, 1.3, 0.0, 0.0, 0.0, 1.7, 1.3]
Indi 2: Fitness: 18.912121212121225Genotype: [1.8, 0.0, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 3: Fitness: 25.312121212121212Genotype: [0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.5, 0.0, 0.0, 1.3, 1.4, 1.6, 1.0, 1.7, 1.7, 0.0, 1.9, 0.0, 1.7, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 1.6, 0.0, 0.0, 1.1, 1.9, 0.0, 0.0]
Indi 4: Fitness: 27.212121212121218Genotype: [0.0, 1.1, 1.7, 1.9, 1.1, 1.3, 0.0, 0.0, 1.2, 0.0, 0.0, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 1.7, 0.0, 2.0, 1.4, 1.7, 0.0, 1.4, 0.0, 1.3, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 5: Fitness: 35.86060606060607Genotype: [0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6, 0.0, 1.5, 0.0, 0.0, 0.0, 1.4, 1.6, 1.9, 1.7, 0.0, 0.0, 1.6, 0.0, 1.9, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 1.1, 1.8, 1.7, 1.1, 0.0, 0.0, 1.0]
Indi 6: Fitness: 35.86060606060607Genotype: [1.8, 0.0, 0.0, 1.0, 1.7, 0.0, 1.4, 1.7, 1.7, 1.3, 0.0, 0.0, 1.3, 1.2, 0.0, 1.2, 0.0, 0.0, 1.5, 0.0, 1.6, 1.8, 1.2, 0.0, 0.0, 0.0, 1.3, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 1.0]
Indi 7: Fitness: 37.06060606060606Genotype: [0.0, 1.9, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.5, 0.0, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 1.3, 0.0, 0.0, 1.4, 1.9, 0.0]
Indi 8: Fitness: 37.06060606060606Genotype: [1.2, 1.3, 0.0, 1.8, 1.1, 1.3, 1.6, 0.0, 1.2, 1.7, 0.0, 1.9, 0.0, 2.0, 0.0, 1.5, 1.5, 0.0, 1.2, 1.4, 1.1, 1.5, 1.9, 1.4, 0.0, 1.6, 1.6, 0.0, 0.0, 0.0, 0.0, 1.4, 0.0, 0.0, 1.6]
Indi 9: Fitness: 37.86060606060606Genotype: [0.0, 1.3, 0.0, 1.9, 1.1, 1.3, 0.0, 0.0, 1.1, 1.7, 1.9, 1.9, 0.0, 2.0, 0.0, 0.0, 1.5, 0.0, 1.2, 2.0, 0.0, 1.5, 1.9, 0.0, 0.0, 1.6, 1.6, 0.0, 0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 1.6]
Indi 10: Fitness: 38.660606060606064Genotype: [1.8, 0.0, 1.5, 1.0, 1.7, 0.0, 1.4, 1.7, 1.7, 0.0, 1.5, 0.0, 1.3, 1.2, 1.8, 1.2, 0.0, 2.0, 1.5, 0.0, 1.6, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 1.3, 0.0, 1.3, 0.0, 0.0, 1.1, 1.9, 0.0]
Indi 11: Fitness: 46.012121212121215Genotype: [1.8, 0.0, 0.0, 1.0, 1.7, 0.0, 1.4, 1.7, 1.7, 0.0, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 1.9, 1.5, 0.0, 1.6, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 12: Fitness: 46.61212121212121Genotype: [1.7, 1.8, 1.1, 0.0, 1.0, 0.0, 1.6, 1.4, 0.0, 0.0, 0.0, 1.0, 0.0, 1.1, 1.3, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 2.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 1.2, 0.0, 1.4]
Indi 13: Fitness: 47.012121212121215Genotype: [0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.2, 0.0, 1.9, 0.0, 1.4, 1.6, 1.9, 1.6, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 0.0, 1.7, 0.0, 0.0, 1.1, 0.0, 0.0, 1.1, 0.0, 0.0, 0.0]
Indi 14: Fitness: 47.51212121212122Genotype: [0.0, 1.5, 0.0, 1.9, 1.1, 1.3, 0.0, 0.0, 1.2, 1.7, 1.9, 1.9, 0.0, 2.0, 0.0, 1.2, 1.5, 0.0, 1.2, 2.0, 1.1, 1.5, 1.9, 1.4, 0.0, 1.6, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 15: Fitness: 47.51212121212123Genotype: [0.0, 1.1, 0.0, 1.0, 1.7, 1.3, 1.4, 1.9, 0.0, 1.7, 1.9, 1.2, 1.7, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 1.1, 1.8, 1.1, 0.0, 1.8, 1.8, 0.0, 0.0, 0.0, 0.0, 0.0]
Indi 16: Fitness: 47.61212121212122Genotype: [0.0, 1.1, 0.0, 1.0, 1.1, 1.3, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 1.5, 1.7, 0.0, 1.4, 0.0, 1.8, 0.0, 0.0, 0.0, 1.3, 0.0, 1.7, 0.0, 0.0, 0.0]
Indi 17: Fitness: 48.012121212121215Genotype: [0.0, 1.3, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 0.0, 1.9, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 18: Fitness: 48.51212121212122Genotype: [1.2, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 1.8, 0.0, 0.0, 1.5, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.3, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 19: Fitness: 48.912121212121214Genotype: [1.2, 1.8, 1.0, 0.0, 0.0, 0.0, 0.0, 1.7, 0.0, 1.0, 1.4, 1.0, 1.9, 0.0, 0.0, 1.2, 1.4, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 1.3, 0.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 20: Fitness: 49.01212121212122Genotype: [0.0, 1.2, 1.1, 0.0, 1.1, 1.3, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 1.9, 0.0, 1.4, 0.0, 1.9, 1.3, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 21: Fitness: 49.11212121212122Genotype: [1.7, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 2.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 22: Fitness: 49.11212121212122Genotype: [1.2, 1.8, 1.1, 0.0, 1.0, 1.9, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.7, 0.0, 0.0, 1.2, 0.0, 1.9, 0.0, 0.0, 0.0, 0.0, 1.2, 1.2, 0.0, 0.0, 0.0, 0.0, 1.8, 1.7, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 23: Fitness: 49.11212121212122Genotype: [0.0, 1.1, 0.0, 1.9, 1.1, 1.3, 0.0, 0.0, 1.9, 1.8, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 1.4, 1.7, 0.0, 0.0, 0.0, 1.9, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9]
Indi 24: Fitness: 49.61212121212122Genotype: [0.0, 1.5, 1.1, 0.0, 1.1, 0.0, 1.4, 0.0, 0.0, 0.0, 1.9, 1.2, 0.0, 2.0, 0.0, 1.1, 1.4, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.4, 0.0, 1.8, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0]
