INICIO: Sun Jan 28 20:24:17 BRST 2018
INDIVIDUALS OF LAST GENERATION: 16
Indi 0: Fitness: -19.53939393939394Genotype: [1.3, 0.0, 0.0, 1.0, 1.7, 1.7, 1.4, 1.7, 1.7, 1.3, 0.0, 0.0, 1.3, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.6, 1.8, 1.8, 0.0, 0.0, 0.0, 1.3, 0.0, 0.0, 1.3, 0.0, 0.0, 1.7, 1.9, 1.8]
Indi 1: Fitness: -12.387878787878783Genotype: [0.0, 1.3, 0.0, 1.2, 0.0, 0.0, 0.0, 1.0, 0.0, 1.5, 0.0, 0.0, 0.0, 1.4, 1.6, 1.9, 0.0, 0.0, 0.0, 1.9, 0.0, 1.9, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 1.1, 0.0, 0.0, 1.1, 0.0, 0.0, 0.0]
Indi 2: Fitness: -9.787878787878782Genotype: [1.3, 0.0, 0.0, 1.0, 1.7, 0.0, 1.4, 1.4, 1.8, 0.0, 0.0, 0.0, 1.3, 1.2, 0.0, 1.2, 0.0, 2.0, 0.0, 0.0, 1.6, 1.8, 0.0, 0.0, 0.0, 0.0, 1.7, 0.0, 1.4, 1.6, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 3: Fitness: 20.26060606060606Genotype: [0.0, 1.1, 0.0, 1.9, 1.1, 1.3, 1.4, 1.5, 1.2, 1.7, 1.9, 1.9, 0.0, 2.0, 0.0, 1.2, 0.0, 1.4, 0.0, 2.0, 0.0, 1.7, 1.3, 1.4, 2.0, 1.8, 1.6, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 1.3, 1.6]
Indi 4: Fitness: 35.760606060606065Genotype: [1.2, 0.0, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4, 1.0, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 2.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 0.0, 2.0, 1.4]
Indi 5: Fitness: 37.46060606060606Genotype: [1.8, 0.0, 1.4, 1.0, 1.7, 0.0, 1.9, 1.7, 1.7, 0.0, 0.0, 1.3, 1.8, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.6, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 1.7, 1.9, 0.0]
Indi 6: Fitness: 37.66060606060606Genotype: [0.0, 0.0, 0.0, 1.9, 1.1, 1.3, 0.0, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 1.9, 0.0, 0.0, 2.0, 1.4, 1.7, 0.0, 0.0, 0.0, 1.9, 1.6, 0.0, 0.0, 1.4, 0.0, 0.0, 0.0, 1.4, 1.6]
Indi 7: Fitness: 37.86060606060606Genotype: [1.8, 0.0, 0.0, 0.0, 1.7, 0.0, 1.4, 1.7, 1.7, 0.0, 0.0, 0.0, 1.3, 1.2, 0.0, 1.2, 0.0, 2.0, 0.0, 0.0, 0.0, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 1.1, 1.3, 1.9, 0.0]
Indi 8: Fitness: 41.71212121212122Genotype: [0.0, 1.1, 0.0, 0.0, 1.5, 1.1, 0.0, 0.0, 1.8, 0.0, 2.0, 0.0, 1.1, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0, 1.7, 0.0, 0.0, 1.9, 0.0, 1.5, 0.0, 1.2, 1.6, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Indi 9: Fitness: 46.01212121212122Genotype: [1.2, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4, 1.0, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 0.0, 0.0, 1.4]
