INICIO: Sun Jan 28 22:05:22 BRST 2018
INDIVIDUALS OF LAST GENERATION: 90
Indi 0: Fitness: -12.087878787878779Genotype: [1.7, 1.8, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 1: Fitness: -8.139393939393937Genotype: [0.0, 1.3, 0.0, 0.0, 1.2, 0.0, 1.9, 0.0, 0.0, 2.0, 0.0, 1.5, 1.7, 0.0, 0.0, 1.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8, 1.8, 1.8, 0.0, 1.5, 0.0, 1.2]
Indi 2: Fitness: 13.812121212121212Genotype: [1.5, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.5, 0.0, 0.0, 0.0, 1.4, 1.6, 1.9, 1.7, 0.0, 0.0, 1.9, 0.0, 1.9, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 1.1, 0.0, 1.5, 1.1, 0.0, 0.0, 0.0]
Indi 3: Fitness: 35.260606060606065Genotype: [0.0, 1.3, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.7, 0.0, 2.0, 1.5, 0.0, 1.2, 1.8, 1.7, 1.5, 0.0, 0.0, 1.2, 1.1, 0.0, 0.0, 0.0, 0.0, 1.0, 1.9, 0.0]
Indi 4: Fitness: 35.66060606060606Genotype: [0.0, 1.1, 0.0, 1.5, 0.0, 0.0, 0.0, 1.7, 1.7, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.6, 1.8, 0.0, 1.7, 0.0, 0.0, 1.2, 0.0, 1.9, 1.4, 0.0, 0.0, 0.0, 1.9, 1.9]
Indi 5: Fitness: 36.86060606060607Genotype: [1.2, 0.0, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.5, 1.7, 0.0, 2.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 2.0, 1.4, 1.9, 0.0, 0.0, 1.8, 1.8, 0.0, 1.6, 0.0, 0.0, 1.4]
Indi 6: Fitness: 37.260606060606065Genotype: [0.0, 1.5, 1.4, 0.0, 1.1, 1.3, 0.0, 1.1, 0.0, 0.0, 1.7, 1.2, 0.0, 2.0, 0.0, 1.2, 1.2, 0.0, 0.0, 2.0, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.4, 0.0, 1.8, 1.3, 0.0, 1.4, 0.0, 0.0, 1.3]
Indi 7: Fitness: 38.66060606060606Genotype: [1.7, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.8, 0.0, 1.3, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.6, 1.7, 0.0, 2.0, 0.0, 0.0, 1.8, 1.4, 1.6, 0.0, 0.0, 0.0, 1.4]
Indi 8: Fitness: 45.112121212121224Genotype: [0.0, 1.5, 1.1, 0.0, 1.1, 0.0, 1.4, 0.0, 0.0, 1.7, 1.9, 1.2, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 0.0, 1.7, 1.7, 1.4, 0.0, 1.8, 1.4, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 9: Fitness: 45.31212121212122Genotype: [1.2, 1.5, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 1.5, 0.0, 1.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.8, 0.0, 0.0, 0.0, 0.0, 1.5]
