INICIO: Sun Jan 28 20:23:05 BRST 2018
INDIVIDUALS OF LAST GENERATION: 15
Indi 0: Fitness: 2.460606060606061Genotype: [0.0, 1.1, 0.0, 1.5, 1.1, 1.3, 0.0, 1.2, 1.2, 0.0, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 1.8, 1.7, 0.0, 1.4, 0.0, 1.9, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4, 1.6]
Indi 1: Fitness: 15.31212121212122Genotype: [1.3, 0.0, 0.0, 0.0, 1.5, 1.1, 0.0, 0.0, 1.8, 0.0, 0.0, 0.0, 1.1, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0, 1.7, 0.0, 0.0, 1.9, 0.0, 1.5, 0.0, 1.2, 1.6, 1.9, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
Indi 2: Fitness: 15.412121212121214Genotype: [0.0, 1.1, 1.8, 1.9, 1.1, 1.3, 0.0, 0.0, 1.2, 1.7, 1.9, 0.0, 1.8, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 1.4, 1.7, 0.0, 1.4, 0.0, 1.9, 1.6, 1.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 3: Fitness: 17.912121212121217Genotype: [1.0, 0.0, 0.0, 1.0, 1.7, 0.0, 1.4, 1.7, 1.7, 0.0, 0.0, 0.0, 1.3, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.6, 1.8, 1.5, 0.0, 0.0, 0.0, 1.2, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 4: Fitness: 20.51212121212122Genotype: [0.0, 1.3, 0.0, 1.0, 1.7, 0.0, 1.4, 1.7, 1.7, 0.0, 0.0, 0.0, 1.3, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.6, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 5: Fitness: 25.91212121212122Genotype: [0.0, 1.3, 0.0, 1.9, 1.1, 1.3, 1.3, 0.0, 1.2, 0.0, 1.9, 1.9, 0.0, 2.0, 0.0, 1.0, 1.0, 0.0, 1.2, 2.0, 0.0, 1.5, 1.9, 1.4, 0.0, 1.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 6: Fitness: 33.512121212121215Genotype: [0.0, 1.3, 1.5, 1.9, 1.1, 1.3, 0.0, 0.0, 1.2, 1.7, 1.9, 1.9, 0.0, 0.0, 0.0, 1.2, 1.5, 0.0, 1.2, 0.0, 1.1, 1.5, 1.9, 1.4, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3]
Indi 7: Fitness: 34.51212121212122Genotype: [1.3, 0.0, 0.0, 1.9, 1.1, 1.3, 0.0, 0.0, 1.2, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 1.4, 1.7, 0.0, 1.4, 0.0, 1.9, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 8: Fitness: 34.66060606060606Genotype: [1.1, 1.5, 1.1, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.0, 1.2, 1.0, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.8, 0.0, 0.0, 2.0, 0.0, 1.4]
Indi 9: Fitness: 34.86060606060606Genotype: [1.8, 0.0, 1.7, 0.0, 1.7, 0.0, 1.4, 1.7, 1.7, 0.0, 0.0, 0.0, 2.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.6, 1.8, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0, 1.6, 1.0]
Indi 10: Fitness: 35.46060606060606Genotype: [1.8, 0.0, 0.0, 1.0, 1.7, 0.0, 1.3, 1.7, 1.7, 0.0, 0.0, 0.0, 1.3, 0.0, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.6, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 1.4, 0.0, 1.9, 0.0]
Indi 11: Fitness: 35.760606060606065Genotype: [0.0, 1.5, 0.0, 1.9, 1.1, 1.3, 0.0, 0.0, 1.2, 1.7, 1.9, 1.9, 0.0, 2.0, 0.0, 1.2, 1.5, 0.0, 1.2, 1.9, 1.1, 1.5, 1.9, 0.0, 2.0, 1.6, 0.0, 1.4, 0.0, 0.0, 1.4, 0.0, 0.0, 0.0, 1.6]
Indi 12: Fitness: 35.96060606060606Genotype: [1.2, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.8, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 0.0, 1.3, 0.0, 0.0, 1.0, 1.4]
