INICIO: Sun Jan 28 20:29:44 BRST 2018
INDIVIDUALS OF LAST GENERATION: 20
Indi 0: Fitness: -1.9878787878787811Genotype: [0.0, 1.3, 0.0, 1.0, 1.7, 0.0, 1.4, 1.7, 1.7, 0.0, 0.0, 0.0, 1.3, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.6, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 1: Fitness: -1.2878787878787818Genotype: [1.2, 0.0, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4, 1.0, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 1.8, 1.1, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.9, 0.0, 1.7, 0.0, 0.0, 0.0]
Indi 2: Fitness: 18.312121212121216Genotype: [0.0, 1.8, 1.1, 1.6, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.7, 0.0, 0.0, 1.3, 1.2, 0.0, 1.6, 0.0, 1.6, 1.7, 1.1, 1.2, 1.7, 0.0, 2.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 0.0, 0.0, 2.0]
Indi 3: Fitness: 22.812121212121227Genotype: [1.8, 0.0, 0.0, 1.9, 1.1, 1.3, 0.0, 0.0, 1.2, 1.7, 1.9, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 2.0, 1.4, 1.7, 0.0, 1.4, 0.0, 1.9, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 4: Fitness: 29.457575757575768Genotype: [1.7, 1.8, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.2, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 0.0]
Indi 5: Fitness: 30.71212121212122Genotype: [1.9, 1.3, 0.0, 1.9, 1.1, 0.0, 0.0, 1.8, 1.2, 1.7, 1.9, 1.9, 1.5, 2.0, 0.0, 1.2, 1.4, 0.0, 1.2, 2.0, 1.1, 1.5, 1.9, 0.0, 0.0, 1.6, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
Indi 6: Fitness: 31.412121212121217Genotype: [1.2, 1.8, 1.1, 1.9, 1.1, 1.3, 0.0, 0.0, 1.2, 1.7, 1.9, 1.9, 0.0, 2.0, 0.0, 1.2, 1.5, 0.0, 1.2, 2.0, 1.1, 1.5, 1.9, 1.4, 0.0, 1.6, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 7: Fitness: 32.71212121212122Genotype: [0.0, 1.5, 1.1, 0.0, 1.1, 1.3, 1.4, 0.0, 1.7, 1.7, 0.0, 1.2, 0.0, 2.0, 0.0, 1.2, 0.0, 0.0, 0.0, 1.2, 0.0, 1.7, 0.0, 1.4, 0.0, 1.8, 1.4, 0.0, 1.8, 1.3, 0.0, 0.0, 0.0, 0.0, 1.5]
Indi 8: Fitness: 35.06060606060606Genotype: [0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 1.7, 1.0, 0.0, 1.5, 0.0, 0.0, 0.0, 1.8, 1.6, 1.9, 1.7, 0.0, 0.0, 1.9, 0.0, 1.9, 0.0, 0.0, 2.0, 1.9, 0.0, 0.0, 1.1, 0.0, 0.0, 1.1, 2.0, 0.0, 0.0]
Indi 9: Fitness: 35.660606060606064Genotype: [1.7, 1.8, 1.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.3, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 2.0, 0.0, 0.0, 1.8, 1.9, 1.8, 0.0, 0.0, 0.0, 1.4]
