INICIO: Sun Jan 28 20:04:38 BRST 2018
INDIVIDUALS OF LAST GENERATION: 2
Indi 0: Fitness: -13.739393939393938Genotype: [1.8, 0.0, 0.0, 1.0, 1.7, 0.0, 1.4, 0.0, 1.7, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 1.2, 0.0, 2.0, 1.5, 0.0, 1.0, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 1.1, 0.0, 1.3, 0.0, 0.0, 0.0, 1.9, 2.0]
Indi 1: Fitness: -12.787878787878782Genotype: [1.2, 0.0, 1.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.7, 1.5, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.6, 1.9, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 2: Fitness: 15.012121212121219Genotype: [0.0, 1.1, 1.1, 2.0, 1.1, 1.3, 0.0, 0.0, 1.2, 0.0, 1.9, 1.9, 0.0, 2.0, 1.7, 1.6, 1.4, 1.1, 1.2, 2.0, 1.4, 0.0, 1.9, 1.4, 0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6]
Indi 3: Fitness: 19.61212121212122Genotype: [1.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.5, 0.0, 0.0, 0.0, 1.4, 1.6, 1.9, 1.7, 0.0, 0.0, 1.9, 0.0, 1.2, 0.0, 0.0, 0.0, 1.9, 0.0, 0.0, 1.1, 1.6, 0.0, 1.2, 0.0, 0.0, 0.0]
Indi 4: Fitness: 30.71212121212122Genotype: [1.9, 0.0, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4, 1.0, 1.7, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1, 1.2, 1.7, 0.0, 0.0, 0.0, 0.0, 1.8, 1.9, 0.0, 0.0, 0.0, 0.0, 1.4]
Indi 5: Fitness: 32.660606060606064Genotype: [0.0, 1.1, 1.5, 1.6, 1.1, 1.3, 0.0, 0.0, 1.2, 1.7, 1.9, 1.5, 0.0, 1.8, 0.0, 1.6, 1.4, 0.0, 1.2, 2.0, 1.4, 0.0, 1.9, 1.4, 0.0, 0.0, 1.6, 0.0, 0.0, 0.0, 0.0, 1.4, 0.0, 0.0, 1.6]
Indi 6: Fitness: 34.46060606060606Genotype: [1.8, 0.0, 0.0, 1.0, 0.0, 0.0, 1.4, 1.7, 1.7, 0.0, 0.0, 0.0, 1.3, 1.2, 1.6, 0.0, 0.0, 2.0, 1.5, 0.0, 1.6, 1.8, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.3, 0.0, 0.0, 1.9, 1.9, 1.5]
Indi 7: Fitness: 34.86060606060606Genotype: [1.2, 1.8, 1.1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.2, 1.4, 1.0, 1.7, 1.1, 0.0, 1.2, 0.0, 0.0, 1.7, 1.5, 0.0, 1.1, 1.2, 1.7, 0.0, 0.0, 1.7, 0.0, 1.8, 1.9, 0.0, 1.7, 0.0, 0.0, 1.4]
Indi 8: Fitness: 34.96161616161616Genotype: [0.0, 1.1, 1.5, 1.8, 1.9, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8, 2.0, 0.0, 1.3, 1.4, 1.4, 2.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 1.6, 1.9, 0.0, 0.0, 1.6, 1.5, 1.3, 1.1, 0.0, 0.0, 1.2, 0.0]
Indi 9: Fitness: 35.86060606060606Genotype: [1.7, 1.2, 0.0, 0.0, 1.5, 1.4, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 1.1, 1.8, 0.0, 0.0, 1.2, 0.0, 1.1, 0.0, 1.4, 1.4, 0.0, 0.0, 1.4, 1.4, 0.0, 1.9, 1.2, 1.1, 1.4, 0.0, 0.0, 1.3, 0.0]
